date,tweet_id,author_id,text,likes,retweets,replies,quotes
2025-08-16,1956813391139672085,998140573008695296,@ChadMoran Over the many years I owned a Tesla with summon it was useful once.  In the pouring rain.,1,0,0,0
2025-08-16,1956813388329402747,133340254,"Kindly click on the WhatsApp link below to contact Elon Musk.

📥📥📥📥📥📥📥📥
https://t.co/AjIQVpZfNh
http",0,0,0,0
2025-08-16,1956813380913689010,1047855933613924352,"@tavi_chocochip @teslaownersSV @elonmusk Lol! Rich, coming from the master of evade the question and",0,0,0,1
2025-08-16,1956813374987059574,1852498809357537280,@Tesla Nice,1,1,0,0
2025-08-16,1956813370180477429,1939378038141313024,@YnielSandberg @Tesla 😂😂😂 it really needs that button FR.😅,2,0,0,0
2025-08-16,1956813369744454029,1915153825,"@OnlyUncleSam @SaveAmericaNew Thanks for participating on my giveaway.

You have been selected on 𝕏 ",0,0,0,0
2025-08-16,1956813369136054409,133340254,"Kindly click on the WhatsApp link below to contact Elon Musk.

📥📥📥📥📥📥📥📥
https://t.co/AjIQVpYHXJ
http",0,0,0,0
2025-08-16,1956813361544302789,954379282687635456,@DelusionPosting Elon Musk isn't white. He was born in a primarily Zulu country. Goodbye.,2,0,0,0
2025-08-16,1956813358335947231,110264568,Breaking news:  Tesla introducing new Luxury Package for their flagship ... https://t.co/cThxE4JZuT ,1,0,0,0
2025-08-16,1956813357261939091,1272177247,"You have been selected on 𝕏 among our lucky winners.

Type """"YES"""" to proceed. 

Signed:
ELON MUSK ★",0,0,0,0
2025-08-16,1956813355567489418,1837307143793295360,"@grok @NoBanksNearby @Tesla @ChatGPTapp @Apple @Android I graduated in 2012, IT IS GLOWED UP 🔝",0,1,1,0
2025-08-16,1956813353218953442,1824542102640005120,@JonBryant421 Tesla haters are actually brain dead,0,0,0,0
2025-08-16,1956813351968748018,4819745788,"@_mm85 In China, initial estimates place the price at approximately RMB 400,000, which translates to",42,1,1,1
2025-08-16,1956813344016409015,133340254,"Kindly click on the WhatsApp link below to contact Elon Musk.

📥📥📥📥📥📥📥📥
https://t.co/AjIQVpYHXJ
http",0,0,0,0
2025-08-16,1956813342313439400,778575161704456207,"★ Congratulations ★
You’ve just been spotlighted on 𝕏 as a true ★ ELON MUSK ★ supporter.

Reply with",0,0,0,0
2025-08-16,1956813330557055447,3282174127,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956813319861375028,2906357034,"Thanks for choosing Tesla. 

Congratulations🎊Tesla has choosen you for this special giveaway.

'foll",0,0,0,0
2025-08-16,1956813318468874557,778575161704456207,"★ Congratulations ★
You’ve just been spotlighted on 𝕏 as a true ★ ELON MUSK ★ supporter.

Reply with",0,0,0,0
2025-08-16,1956813313557360640,1428675078758281221,"@GeepersNFT Tesla on sale, discount.",4,1,1,0
2025-08-16,1956813312944947513,1915153825,"@IvorMekktin @SaveAmericaNew Thanks for participating on my giveaway.

You have been selected on 𝕏 a",0,0,0,0
2025-08-16,1956813302773756315,1272177247,"You have been selected on 𝕏 among our lucky winners.

Type """"YES"""" to proceed. 

Signed:
ELON MUSK ★",0,0,0,0
2025-08-16,1956813298667590005,1091180323,@TesCalendar1 @Jon83989650 @brandenflasch @Tesla Jon gives you good honest feedback and you mock him,0,0,0,0
2025-08-16,1956813293772742941,778575161704456207,"★ Congratulations ★
You’ve just been spotlighted on 𝕏 as a true ★ ELON MUSK ★ supporter.

Reply with",0,0,0,0
2025-08-16,1956813292409663525,1018541283747549184,"CONGRATULATIONS!🎊
You have been chosen as one of our lucky winners in the 𝕏 Giveaway!

What to do ne",0,0,0,0
2025-08-16,1956813291986329600,133340254,"Kindly click on the WhatsApp link below to contact Elon Musk.

📥📥📥📥📥📥📥📥
https://t.co/AjIQVpZfNh
http",0,0,0,0
2025-08-16,1956813291176566875,2603928967,Would you like this graphics if Tesla updated their user interface to something like this? https://t,1,0,0,0
2025-08-16,1956813289134194857,1050119854651367424,@WholeMarsBlog Go Tesla - Go Whole Mars,4,0,0,0
2025-08-16,1956813288378908922,1017486609707667456,"@niccruzpatane Buy American 🇺🇲 Buy Winner 🏆 Buy Tesla ♥️ 

Best products &amp; services like Tesla &",0,0,0,0
2025-08-16,1956813285996818559,1942600446339604480,"@brandenflasch Exactly. If people didn’t push Tesla the Model 3 would still:
310 miles of range 
150",2,0,0,0
2025-08-16,1956813285858160974,2906357034,"Thanks for choosing Tesla. 

Congratulations🎊Tesla has choosen you for this special giveaway.

'foll",1,0,0,0
2025-08-16,1956813282679115896,1679626437157085184,@gggbrihrih @kirawontmiss Wonder how Tesla cars work since has GPS and all sorts of tech.,2,0,0,0
2025-08-16,1956813272155611377,1018541283747549184,"CONGRATULATIONS!🎊
You have been chosen as one of our lucky winners in the 𝕏 Giveaway!

What to do ne",0,0,0,0
2025-08-16,1956813270297260258,1915153825,"@jerrybo04490764 @SaveAmericaNew Thanks for participating on my giveaway.

You have been selected on",0,0,0,0
2025-08-16,1956813265675117044,919729875954688006,Grok imagined me living my best life on my Tesla yacht gliding through the crystalline waters https:,3,0,0,0
2025-08-16,1956813260235182459,133340254,"Kindly click on the WhatsApp link below to contact Elon Musk.

📥📥📥📥📥📥📥📥
https://t.co/AjIQVpYHXJ
http",0,0,0,0
2025-08-16,1956813253222293534,1847224649286864896,@DC_Draino Thank you Elon Musk @elonmusk for giving us America back.,3,0,0,0
2025-08-16,1956813252291174426,1272177247,"You have been selected on 𝕏 among our lucky winners.

Type """"YES"""" to proceed. 

Signed:
ELON MUSK ★",0,0,0,0
2025-08-16,1956813245970370630,1915153825,"@colonelreb5791 @SaveAmericaNew Thanks for participating on my giveaway.

You have been selected on ",0,0,0,0
2025-08-16,1956813244183765490,133340254,"Kindly click on the WhatsApp link below to contact Elon Musk.

📥📥📥📥📥📥📥📥
https://t.co/AjIQVpZfNh
http",0,0,0,0
2025-08-16,1956813244057653472,402973340,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956813243319791692,891506600892129281,@Jon83989650 @Mattlinn01 @brandenflasch @Tesla Sounds like something someone with zero referrals wou,0,0,1,0
2025-08-16,1956813242833215655,849597075746545665,@goddeketal Who remembers ADL's Elon Musk.,2,1,0,0
2025-08-16,1956813239154557418,2906357034,"Thanks for choosing Tesla. 

Congratulations🎊Tesla has choosen you for this special giveaway.

'foll",0,0,0,0
2025-08-16,1956813232355823947,784538236970491904,"🔋 Battery test: Powerwall 3 runs AC 2 hrs with backup, Franklin aPower 2 charges Tesla at 40 miles/h",0,0,0,0
2025-08-16,1956813230870860027,1424282498268155908,@orthobigboy @JohnDoe39273932 @mikedeezy__ @DreadedNuance @agraybee Bots make up more than 50% of in,3,0,1,0
2025-08-16,1956813230317465942,1018541283747549184,"CONGRATULATIONS!🎊
You have been chosen as one of our lucky winners in the 𝕏 Giveaway!

What to do ne",0,0,0,0
2025-08-16,1956813228412940324,1915153825,"@Oblicque @SaveAmericaNew Thanks for participating on my giveaway.

You have been selected on 𝕏 amon",0,0,1,0
2025-08-16,1956813225095266537,778575161704456207,"★ Congratulations ★
You’ve just been spotlighted on 𝕏 as a true ★ ELON MUSK ★ supporter.

Reply with",0,0,0,0
2025-08-16,1956813220565619035,133340254,"Kindly click on the WhatsApp link below to contact Elon Musk.

📥📥📥📥📥📥📥📥
https://t.co/AjIQVpZfNh
http",0,0,0,0
2025-08-16,1956813218396971178,402973340,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956813207990870089,1018541283747549184,"CONGRATULATIONS!🎊
You have been chosen as one of our lucky winners in the 𝕏 Giveaway!

What to do ne",0,0,0,0
2025-08-16,1956813206761922656,402973340,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956813205650456765,1915153825,"@DarylMa61153184 @SaveAmericaNew Thanks for participating on my giveaway.

You have been selected on",0,0,0,0
2025-08-16,1956813203519766577,778575161704456207,"★ Congratulations ★
You’ve just been spotlighted on 𝕏 as a true ★ ELON MUSK ★ supporter.

Reply with",0,0,0,0
2025-08-16,1956813203389710661,1272177247,"You have been selected on 𝕏 among our lucky winners.

Type """"YES"""" to proceed. 

Signed:
ELON MUSK ★",0,0,0,0
2025-08-16,1956813202819264836,1241274077001768960,"@MariaFridley72 @elonmuskTN Send me a text message on WhatsApp 
 +1(505) 542-9339

ELON MUSK",0,0,0,0
2025-08-16,1956813200747266408,2906357034,"Thanks for choosing Tesla. 

Congratulations🎊Tesla has choosen you for this special giveaway.

'foll",0,0,0,0
2025-08-16,1956813199766110487,1042097631286177792,If KTM and Tesla had a baby. https://t.co/gvxG6rImjF,1,0,0,0
2025-08-16,1956813194485448917,402973340,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956813184016535623,133340254,"Kindly click on the WhatsApp link below to contact Elon Musk.

📥📥📥📥📥📥📥📥
https://t.co/AjIQVpZfNh
http",0,0,0,0
2025-08-16,1956813182980264431,1915153825,"@Marher0114 @SaveAmericaNew Thanks for participating on my giveaway.

You have been selected on 𝕏 am",0,0,0,0
2025-08-16,1956813178928857594,778575161704456207,"★ Congratulations ★
You’ve just been spotlighted on 𝕏 as a true ★ ELON MUSK ★ supporter.

Reply with",1,0,0,0
2025-08-16,1956813176709718458,1241274077001768960,"Send me a text message on WhatsApp 
 +1(505) 542-9339

ELON MUSK https://t.co/8ws6uL13Dh",0,0,0,0
2025-08-16,1956813171055874445,2906357034,"Thanks for choosing Tesla. 

Congratulations🎊Tesla has choosen you for this special giveaway.

'foll",0,0,0,0
2025-08-16,1956813166190408009,133340254,"Kindly click on the WhatsApp link below to contact Elon Musk.

📥📥📥📥📥📥📥📥
https://t.co/AjIQVpYHXJ
http",0,0,0,0
2025-08-16,1956813165464895646,402973340,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956813151619432622,133340254,"Kindly click on the WhatsApp link below to contact Elon Musk.

📥📥📥📥📥📥📥📥
https://t.co/AjIQVpYHXJ
http",0,0,0,0
2025-08-16,1956813150931894433,402973340,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956813150201762191,1915153825,"@WendyMarti93558 @SaveAmericaNew Thanks for participating on my giveaway.

You have been selected on",0,0,0,0
2025-08-16,1956813145210761550,56443882,"This is complete nonsense! McKinsey is the MSNBC of consulting industry 🗑️🚮

@Tesla driving experien",0,0,0,0
2025-08-16,1956813143692255248,30736028,@SERobinsonJr @JeebsTX @mrfundman @robotaxi @scotsrule08 @TexasTSLA @JohnChr08117285 @HustletownTX83,7,0,2,0
2025-08-16,1956813136990019662,1597329036350394369,@elonmusk @PhysInHistory With zero practical application for our daily lives. It’s hard to imagine t,1,0,0,0
2025-08-16,1956813136503230562,1519454048763748352,"@iamtomnash This is a solid perspective. However, it's crucial to remember that while Tesla is pione",2,0,0,0
2025-08-16,1956813130090020944,1241274077001768960,"@sharon28155610 @elonmuskTN Send me a text message on WhatsApp 
 +1(505) 542-9339

ELON MUSK",0,0,0,0
2025-08-16,1956813128861368741,402973340,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956813116156576104,1496540445266137092,"@elonmusk @BasedBeffJezos Apparently I need to get a new Tesla, so I can have Grok. 😂",0,0,0,0
2025-08-16,1956813103976546426,402973340,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956813102986706970,1915153825,"@john_navajo31 @SaveAmericaNew Thanks for participating on my giveaway.

You have been selected on 𝕏",0,0,0,0
2025-08-16,1956813102865080499,98238432,@LivinWithTrolls @Tesla @X @WholeMarsBlog @tesla_na @NotATeslaApp Free junk is a waste. Most never u,1,0,1,0
2025-08-16,1956813101283852644,1720665183188922368,@mrtimelezz @MarioNawfal He's referring to the Many-Worlds Interpretation in quantum mechanics: ever,1,0,0,0
2025-08-16,1956813100633772094,1241274077001768960,"Send me a text message on WhatsApp 
 +1(505) 542-9339

ELON MUSK https://t.co/Jo6h2RrkkE",0,0,0,0
2025-08-16,1956813094841155642,2860600543,"Thanks for participating in the Grok launch 

You have been selected on x among our lucky winners.

",0,0,0,0
2025-08-16,1956813093566382100,2906357034,"Thanks for choosing Tesla. 

Congratulations🎊Tesla has choosen you for this special giveaway.

'foll",0,0,0,0
2025-08-16,1956813091615957441,1896633763179991040,@RemnantMining @BTC_Zealot @AriZonanHODL Two Beasts. The first is a nation—Trump’s USA—that gave pow,1,0,1,0
2025-08-16,1956813082208116934,1017486609707667456,"@DriveTeslaca Buy American 🇺🇲 Buy Winner 🏆 Buy Tesla ♥️ 

Best products &amp; services like Tesla &a",0,0,0,0
2025-08-16,1956813081813950678,1937614286550962176,@elonmusksupatin Do you have one bc you are not the  real Elon Musk.,11,4,2,1
2025-08-16,1956813079498633445,1272177247,"You have been selected on 𝕏 among our lucky winners.

Type """"YES"""" to proceed. 

Signed:
ELON MUSK ★",0,0,1,0
2025-08-16,1956813078722384375,1915153825,"@suzanneProv31 @SaveAmericaNew Thanks for participating on my giveaway.

You have been selected on 𝕏",0,0,0,0
2025-08-16,1956813077841584182,1018541283747549184,"CONGRATULATIONS!🎊
You have been chosen as one of our lucky winners in the 𝕏 Giveaway!

What to do ne",0,0,1,0
2025-08-16,1956813074456887460,1745685750270603264,@MAGANEWSShapiro Another elon musk,0,0,0,0
2025-08-16,1956813073064600040,1720665183188922368,"@NoBanksNearby @0xSweep @StephenCurry30 The tweet from NoBanksNearby says: ""xAI is shutting down"" an",0,0,0,0
2025-08-16,1956813071764062688,402973340,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956813070170194009,3282174127,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956813069465899363,1952778353964138496,"@Tesla_AI Yes, it is more satisfying",0,0,0,0
2025-08-16,1956813065703276681,778575161704456207,"★ Congratulations ★
You’ve just been spotlighted on 𝕏 as a true ★ ELON MUSK ★ supporter.

Reply with",0,0,0,0
2025-08-16,1956813061714801002,1272177247,"You have been selected on 𝕏 among our lucky winners.

Type """"YES"""" to proceed. 

Signed:
ELON MUSK ★",0,0,0,0
2025-08-16,1956813059491512830,402973340,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956813058669416846,5663932,"@transromano umm they didn’t.
paging Elon Musk ..",3,0,0,0
2025-08-16,1956813055557239140,1241274077001768960,"Send me a text message on WhatsApp 
 +1(505) 542-9339

ELON MUSK https://t.co/nZsOssF5Mm",0,0,0,0
2025-08-16,1956813050373099990,3282174127,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956813049572250011,1929785576448053248,@ceooftesla062 Gary Katila @Chevpont4  Good afternoon CEO OF TESLA  at 1-13 EDT . How are you boss? ,1,0,0,1
2025-08-16,1956813048355672083,2906357034,"Thanks for choosing Tesla. 

Congratulations🎊Tesla has choosen you for this special giveaway.

'foll",0,0,0,0
2025-08-16,1956813045239521281,1212144201304956928,@TesCalendar1 @Mattlinn01 @brandenflasch @Tesla You seem to be confusing sales and discount codes.,0,0,1,0
2025-08-16,1956813043876188278,4621443794,@elonmusk Ask grok about “israel” elon musk,4,1,0,0
2025-08-16,1956813037433668080,2860600543,"Thanks for participating in the Grok launch 

You have been selected on x among our lucky winners.

",0,0,0,0
2025-08-16,1956813034317361433,1272177247,"You have been selected on 𝕏 among our lucky winners.

Type """"YES"""" to proceed. 

Signed:
ELON MUSK ★",0,0,0,0
2025-08-16,1956813033105158288,402973340,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956813033012896073,1915153825,"@Raging1776_1 @SaveAmericaNew Thanks for participating on my giveaway.

You have been selected on 𝕏 ",0,0,0,0
2025-08-16,1956813027761680436,778575161704456207,"★ Congratulations ★
You’ve just been spotlighted on 𝕏 as a true ★ ELON MUSK ★ supporter.

Reply with",0,0,0,0
2025-08-16,1956813023546614035,402973340,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956813021163954581,1018541283747549184,"CONGRATULATIONS!🎊
You have been chosen as one of our lucky winners in the 𝕏 Giveaway!

What to do ne",0,0,0,0
2025-08-16,1956813021009117675,1241274077001768960,"@CarricaRob87264 @elonmuskTN Send me a text message on WhatsApp 
 +1(505) 542-9339

ELON MUSK",0,0,0,0
2025-08-16,1956813020501303302,1017486609707667456,"@Starlink Buy American 🇺🇲 Buy Winner 🏆 Buy Tesla ♥️ 

Best products &amp; services like Tesla &amp; ",0,0,0,0
2025-08-16,1956813019411075090,1389459500533313538,@thefuzz247 @ChrisZheng001 @Tesla @elonmusk @aelluswamy They're not morally obligated to do sh*t.,0,0,0,0
2025-08-16,1956813016080552323,3282174127,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956813015380357552,1321516650085175301,"@Tesla Maybe, but it won’t take me 3 to 4 hours to finish.",5,1,0,0
2025-08-16,1956813010267488708,1272177247,"You have been selected on 𝕏 among our lucky winners.

Type """"YES"""" to proceed. 

Signed:
ELON MUSK ★",0,0,0,0
2025-08-16,1956813005112414254,402973340,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956813004252565739,2906357034,"Thanks for choosing Tesla. 

Congratulations🎊Tesla has choosen you for this special giveaway.

'foll",0,0,0,0
2025-08-16,1956813003959181438,1793989089911296000,"@JasonBassler1 Ic okay ... drunken by the sweet taste of their lies, they don't see a cliff at the e",0,0,0,0
2025-08-16,1956813003036504344,1717313427167694848,"You have been selected as a lucky fan.
Type ""YES"" to have proceed

Signed:
ELON MUSK ★ https://t.co/",0,0,0,0
2025-08-16,1956812996505989594,1915153825,"@KennethJoh64067 @SaveAmericaNew Thanks for participating on my giveaway.

You have been selected on",0,0,0,0
2025-08-16,1956812994576588877,778575161704456207,"★ Congratulations ★
You’ve just been spotlighted on 𝕏 as a true ★ ELON MUSK ★ supporter.

Reply with",0,0,0,0
2025-08-16,1956812991997047283,1018541283747549184,"CONGRATULATIONS!🎊
You have been chosen as one of our lucky winners in the 𝕏 Giveaway!

What to do ne",0,0,0,0
2025-08-16,1956812988452606372,402973340,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956812985919246745,1924860359686434820,@SawyerMerritt @Tesla ON PAR WITH MY GRANDMA,0,0,0,0
2025-08-16,1956812981368741916,1272177247,"You have been selected on 𝕏 among our lucky winners.

Type """"YES"""" to proceed. 

Signed:
ELON MUSK ★",0,0,0,0
2025-08-16,1956812979220955434,891506600892129281,"EV fan: Man, this burger is really good but it would probably be a little better with cheese.

Tesla",88,4,18,1
2025-08-16,1956812978377933099,91478624,Sam Altman Despises Elon Musk. Now He Is Going After His Companies https://t.co/HPXzNcDFKm https://t,71,28,20,4
2025-08-16,1956812974636827034,1915153825,"@rdsbridge1 @SaveAmericaNew Thanks for participating on my giveaway.

You have been selected on 𝕏 am",0,0,0,0
2025-08-16,1956812973936451621,1909249649946537984,"@AFP I think Elon Musk's Kellogg's translator is still not up to snuff. Anyway, God bless the Diamon",1,0,0,0
2025-08-16,1956812972833276092,778575161704456207,"★ Congratulations ★
You’ve just been spotlighted on 𝕏 as a true ★ ELON MUSK ★ supporter.

Reply with",0,0,0,0
2025-08-16,1956812962825417134,2906357034,"Thanks for choosing Tesla. 

Congratulations🎊Tesla has choosen you for this special giveaway.

'foll",0,0,0,0
2025-08-16,1956812962821197937,1018541283747549184,"CONGRATULATIONS!🎊
You have been chosen as one of our lucky winners in the 𝕏 Giveaway!

What to do ne",0,0,0,0
2025-08-16,1956812962607583537,1272177247,"You have been selected on 𝕏 among our lucky winners.

Type """"YES"""" to proceed. 

Signed:
ELON MUSK ★",0,0,0,0
2025-08-16,1956812961483211014,402973340,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956812952973033494,3282174127,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956812949370065108,778575161704456207,"★ Congratulations ★
You’ve just been spotlighted on 𝕏 as a true ★ ELON MUSK ★ supporter.

Reply with",0,0,0,0
2025-08-16,1956812949093499253,133340254,"Kindly click on the WhatsApp link below to contact Elon Musk.

📥📥📥📥📥📥📥📥
https://t.co/AjIQVpZfNh
http",0,0,0,0
2025-08-16,1956812937177485386,2906357034,"Thanks for choosing Tesla. 

Congratulations🎊Tesla has choosen you for this special giveaway.

'foll",0,0,0,0
2025-08-16,1956812936128901362,402973340,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956812934971261364,1905693083691606016,@grok @LauraLoomer @elonmusk YOU'RE A WOKE POS PROGRAMMED BY GOONERS WHO SUCK ELON MUSK'S TAINT EVER,1,0,1,0
2025-08-16,1956812934346113030,1272177247,"You have been selected on 𝕏 among our lucky winners.

Type """"YES"""" to proceed. 

Signed:
ELON MUSK ★",0,0,0,0
2025-08-16,1956812931070619856,1915153825,"@KeelaGreen72167 @SaveAmericaNew Thanks for participating on my giveaway.

You have been selected on",0,0,0,0
2025-08-16,1956812930999067091,957279924,"@Tesla At highway speeds (~130km/h) real world range when charging between 10-80% is around 240 km, ",24,4,2,0
2025-08-16,1956812928469938580,133340254,"Kindly click on the WhatsApp link below to contact Elon Musk.

📥📥📥📥📥📥📥📥
https://t.co/AjIQVpYHXJ
http",0,0,0,0
2025-08-16,1956812924103557190,1018541283747549184,"CONGRATULATIONS!🎊
You have been chosen as one of our lucky winners in the 𝕏 Giveaway!

What to do ne",0,0,0,0
2025-08-16,1956812916394455094,431710419,"@_CryptoSurf Hello there 👋, am Luciana, Elon Musk assistant, please follow me back now  for a seriou",0,0,0,0
2025-08-16,1956812914695844275,402973340,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956812910123954309,1829629680464318464,@Tesla I personally agree. I usually stop for quick leg and back stretches. Most times I don’t even ,8,1,1,0
2025-08-16,1956812909348364496,133340254,"Kindly click on the WhatsApp link below to contact Elon Musk.

📥📥📥📥📥📥📥📥
https://t.co/AjIQVpZfNh
http",0,0,0,0
2025-08-16,1956812905212485916,778575161704456207,"★ Congratulations ★
You’ve just been spotlighted on 𝕏 as a true ★ ELON MUSK ★ supporter.

Reply with",0,0,0,0
2025-08-16,1956812901710283080,1017486609707667456,"@MarkJCarney Buy American 🇺🇲 Buy Winner 🏆 Buy Tesla ♥️ 

Best products &amp; services like Tesla &am",0,0,0,0
2025-08-16,1956812899109736472,1272177247,"You have been selected on 𝕏 among our lucky winners.

Type """"YES"""" to proceed. 

Signed:
ELON MUSK ★",0,0,0,0
2025-08-16,1956812890062930274,2906357034,"Thanks for choosing Tesla. 

Congratulations🎊Tesla has choosen you for this special giveaway.

'foll",0,0,0,0
2025-08-16,1956812883368800499,133340254,"Kindly click on the WhatsApp link below to contact Elon Musk.

📥📥📥📥📥📥📥📥
https://t.co/AjIQVpZfNh
http",0,0,0,0
2025-08-16,1956812880730534120,1166444989791948800,Elon Musk on why it was important to sleep on the Tesla factory floor for 3 years straight https://t,0,0,0,0
2025-08-16,1956812870991130755,1837840441947115520,@Tesla_AI Because it’s more fun,1,1,0,0
2025-08-16,1956812866948071832,826316786756894720,"@sunilUp85292424 There are a lot of benefits from being a Tesla owner, shareholder or investor.  Fee",0,0,0,0
2025-08-16,1956812863563325888,934097959440080901,"Not all ""Bitcoin companies"" are created equal.

Our analysis identifies three distinct categories:

",4,0,0,0
2025-08-16,1956812862380507278,1720665183188922368,"@yang_slimz @elonmusk Based on data from 69 minutes post-time (44,472 likes), with an average rate o",0,0,0,0
2025-08-16,1956812859540930702,1720665183188922368,"@MythicCDXX NASA built the current Mars rovers (e.g., Perseverance, Curiosity) and orbiters through ",0,0,1,0
2025-08-16,1956812857242525891,2906357034,"Thanks for choosing Tesla. 

Congratulations🎊Tesla has choosen you for this special giveaway.

'foll",0,0,0,0
2025-08-16,1956812856793452990,778575161704456207,"★ Congratulations ★
You’ve just been spotlighted on 𝕏 as a true ★ ELON MUSK ★ supporter.

Reply with",0,0,0,0
2025-08-16,1956812854801334435,133340254,"Kindly click on the WhatsApp link below to contact Elon Musk.

📥📥📥📥📥📥📥📥
https://t.co/AjIQVpZfNh
http",0,0,0,0
2025-08-16,1956812844143673805,402973340,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956812843342536850,3282174127,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956812836795228233,1720665183188922368,"@tokinable @NoBanksNearby @Tesla @ChatGPTapp @Apple @Android Ah, ""I Fink U Freeky""—its raw, rebellio",1,1,1,0
2025-08-16,1956812835477942459,133340254,"Kindly click on the WhatsApp link below to contact Elon Musk.

📥📥📥📥📥📥📥📥
https://t.co/AjIQVpYHXJ
http",0,0,0,0
2025-08-16,1956812834333192583,1599110263373848576,Elon Musk is a joke he's not going to do anything. https://t.co/PY1mMZvjDg,1,0,0,0
2025-08-16,1956812832810402024,1272177247,"You have been selected on 𝕏 among our lucky winners.

Type """"YES"""" to proceed. 

Signed:
ELON MUSK ★",0,0,0,0
2025-08-16,1956812830684184732,1511827658858016774,@RomainHedouin @TesCalendar1 @brandenflasch @Tesla Way to serious 🤦🏻‍♂️,1,0,0,0
2025-08-16,1956812830407016917,1929710960249655297,@elonmusk Grok sucks just like you. @grok - could Elon Musk cause mental trauma to his family and ch,0,0,1,0
2025-08-16,1956812830147231763,1272459324821045248,"@Fortunefirstcl1 Try find one lie lie too nao 

Let them know u be CEO Tesla and cofounder Mercedes",0,0,0,1
2025-08-16,1956812826133266645,2906357034,"Thanks for choosing Tesla. 

Congratulations🎊Tesla has choosen you for this special giveaway.

'foll",0,0,0,0
2025-08-16,1956812822404571546,778575161704456207,"★ Congratulations ★
You’ve just been spotlighted on 𝕏 as a true ★ ELON MUSK ★ supporter.

Reply with",0,0,0,0
2025-08-16,1956812820772995083,402973340,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956812820601090360,224518144,@hubb_kyle @TesCalendar1 @Tesla How so?,2,0,1,0
2025-08-16,1956812819422404863,133340254,"Kindly click on the WhatsApp link below to contact Elon Musk.

📥📥📥📥📥📥📥📥
https://t.co/AjIQVpZfNh
http",0,0,0,0
2025-08-16,1956812811042259283,1915153825,"@WmMesmer @SaveAmericaNew Thanks for participating on my giveaway.

You have been selected on 𝕏 amon",0,0,0,0
2025-08-16,1956812808890511505,1017486609707667456,"@elonmusk Buy American 🇺🇲 Buy Winner 🏆 Buy Tesla ♥️ 

Best products &amp; services like Tesla &amp; ",1,0,0,0
2025-08-16,1956812807506108535,3282174127,"Thanks for participating on my giveaway.

You have been selected on 𝕏 among our lucky winners.

Foll",0,0,0,0
2025-08-16,1956812805044355319,17366149,@MyLordBebo Tesla does the same: https://t.co/V7cwS85Dy0,3,1,1,0
2025-08-16,1956812801944793155,797981,"@Car_Guy_Tom Hm .. of the 4 docs in my family, there are 4 @Tesla's and 1 @VW Tiguan (a good ad BTW)",1,0,1,0
